,VarName,Value
0,EnergyConsumption,36697.546875
1,PID.D.T,0.009999999776482582
2,PID.D.der(x),2.2737367544323206e-11
3,PID.D.initType,2.0
4,PID.D.k,0.10000000149011612
5,PID.D.u,-299.72259521484375
6,PID.D.x,-299.72259521484375
7,PID.D.x_start,0.0
8,PID.D.y,2.2737367544323206e-12
9,PID.D.y_start,0.0
10,PID.I.der(y),5.684341886080801e-13
11,PID.I.initType,2.0
12,PID.I.k,10.0
13,PID.I.u,5.684341886080802e-14
14,PID.I.y,71.98176574707031
15,PID.I.y_start,0.0
16,PID.Nd,10.0
17,PID.Ni,0.10000000149011612
18,PID.P.k,1.0
19,PID.P.u,5.684341886080802e-14
20,PID.P.y,5.684341886080802e-14
21,PID.Td,0.10000000149011612
22,PID.Ti,0.10000000149011612
23,PID.addD.k1,0.0
24,PID.addD.k2,-1.0
25,PID.addD.u1,299.72259521484375
26,PID.addD.u2,299.72259521484375
27,PID.addD.y,-299.72259521484375
28,PID.addI.k1,1.0
29,PID.addI.k2,-1.0
30,PID.addI.k3,1.0
31,PID.addI.u1,299.72259521484375
32,PID.addI.u2,299.72259521484375
33,PID.addI.u3,0.0
34,PID.addI.y,5.684341886080802e-14
35,PID.addP.k1,1.0
36,PID.addP.k2,-1.0
37,PID.addP.u1,299.72259521484375
38,PID.addP.u2,299.72259521484375
39,PID.addP.y,5.684341886080802e-14
40,PID.addPID.k1,1.0
41,PID.addPID.k2,1.0
42,PID.addPID.k3,1.0
43,PID.addPID.u1,5.684341886080802e-14
44,PID.addPID.u2,2.2737367544323206e-12
45,PID.addPID.u3,71.98176574707031
46,PID.addPID.y,71.98176574707031
47,PID.addSat.k1,1.0
48,PID.addSat.k2,-1.0
49,PID.addSat.u1,7198.1767578125
50,PID.addSat.u2,7198.1767578125
51,PID.addSat.y,0.0
52,PID.controlError,5.684341886080802e-14
53,PID.controllerType,4.0
54,PID.gainPID.k,100.0
55,PID.gainPID.u,71.98176574707031
56,PID.gainPID.y,7198.1767578125
57,PID.gainTrack.k,0.10000000149011612
58,PID.gainTrack.u,0.0
59,PID.gainTrack.y,0.0
60,PID.initType,2.0
61,PID.k,100.0
62,PID.limiter.limitsAtInit,1.0
63,PID.limiter.strict,0.0
64,PID.limiter.u,7198.1767578125
65,PID.limiter.uMax,1000000.0
66,PID.limiter.uMin,1000.0
67,PID.limiter.y,7198.1767578125
68,PID.limitsAtInit,1.0
69,PID.strict,0.0
70,PID.u_m,299.72259521484375
71,PID.u_s,299.72259521484375
72,PID.wd,0.0
73,PID.wp,1.0
74,PID.xd_start,0.0
75,PID.xi_start,0.0
76,PID.y,7198.1767578125
77,PID.yMax,1000000.0
78,PID.yMin,1000.0
79,PID.y_start,15000.0
80,T_out_heatexchange.T,329.9927062988281
81,T_out_heatexchange.port.X_outflow[1],0.0
82,T_out_heatexchange.port.X_outflow[2],0.0
83,T_out_heatexchange.port.X_outflow[3],0.0
84,T_out_heatexchange.port.X_outflow[4],0.0
85,T_out_heatexchange.port.h_outflow,0.0
86,T_out_heatexchange.port.m_flow,0.0
87,T_out_heatexchange.port.p,173806.4375
88,T_out_heatexchange.state.T,329.9927062988281
89,T_out_heatexchange.state.X[1],0.05000000074505806
90,T_out_heatexchange.state.X[2],0.20999999344348907
91,T_out_heatexchange.state.X[3],0.7300000190734863
92,T_out_heatexchange.state.X[4],0.009999999776482582
93,T_out_heatexchange.state.p,173806.4375
94,T_out_heatexchange.y,329.9927062988281
95,T_outcompressor.T,384.5482177734375
96,T_outcompressor.port.X_outflow[1],0.0
97,T_outcompressor.port.X_outflow[2],0.0
98,T_outcompressor.port.X_outflow[3],0.0
99,T_outcompressor.port.X_outflow[4],0.0
100,T_outcompressor.port.h_outflow,0.0
101,T_outcompressor.port.m_flow,0.0
102,T_outcompressor.port.p,173867.5625
103,T_outcompressor.state.T,384.5482177734375
104,T_outcompressor.state.X[1],0.05000000074505806
105,T_outcompressor.state.X[2],0.20999999344348907
106,T_outcompressor.state.X[3],0.7300000190734863
107,T_outcompressor.state.X[4],0.009999999776482582
108,T_outcompressor.state.p,173867.5625
109,T_outcompressor.y,384.5482177734375
110,T_outcycle.T,299.72259521484375
111,T_outcycle.port.X_outflow[1],0.0
112,T_outcycle.port.X_outflow[2],0.0
113,T_outcycle.port.X_outflow[3],0.0
114,T_outcycle.port.X_outflow[4],0.0
115,T_outcycle.port.h_outflow,0.0
116,T_outcycle.port.m_flow,0.0
117,T_outcycle.port.p,110000.0
118,T_outcycle.state.T,299.72259521484375
119,T_outcycle.state.X[1],0.05000000074505806
120,T_outcycle.state.X[2],0.20999999344348907
121,T_outcycle.state.X[3],0.7300000190734863
122,T_outcycle.state.X[4],0.009999999776482582
123,T_outcycle.state.p,110000.0
124,T_outcycle.y,299.72259521484375
125,compressor.T_start,298.1499938964844
126,compressor.X_in[1].y,0.05000000074505806
127,compressor.X_in[2].y,0.20999999344348907
128,compressor.X_in[3].y,0.7300000190734863
129,compressor.X_in[4].y,0.009999999776482582
130,compressor.charMap.T_in,300.6962585449219
131,compressor.charMap.T_ref,298.1499938964844
132,compressor.charMap.Tc_flow,1.0
133,compressor.charMap.X_in[1],0.05000000074505806
134,compressor.charMap.X_in[2],0.20999999344348907
135,compressor.charMap.X_in[3],0.7300000190734863
136,compressor.charMap.X_in[4],0.009999999776482582
137,compressor.charMap.correctedFlow.y,0.30265721678733826
138,compressor.charMap.correctedSpeed.y,68445.875
139,compressor.charMap.der(m_flow),1.5543122344752192e-15
140,"compressor.charMap.effMap[1, 1]",0.0
141,"compressor.charMap.effMap[1, 2]",0.10000000149011612
142,"compressor.charMap.effMap[1, 3]",0.15000000596046448
143,"compressor.charMap.effMap[1, 4]",0.20000000298023224
144,"compressor.charMap.effMap[2, 1]",40000.0
145,"compressor.charMap.effMap[2, 2]",0.75
146,"compressor.charMap.effMap[2, 3]",0.8500000238418579
147,"compressor.charMap.effMap[2, 4]",0.800000011920929
148,"compressor.charMap.effMap[3, 1]",50000.0
149,"compressor.charMap.effMap[3, 2]",0.7699999809265137
150,"compressor.charMap.effMap[3, 3]",0.8600000143051147
151,"compressor.charMap.effMap[3, 4]",0.8199999928474426
152,"compressor.charMap.effMap[4, 1]",60000.0
153,"compressor.charMap.effMap[4, 2]",0.7699999809265137
154,"compressor.charMap.effMap[4, 3]",0.8399999737739563
155,"compressor.charMap.effMap[4, 4]",0.7799999713897705
156,compressor.charMap.effTable.extrapLower1,2.0
157,compressor.charMap.effTable.extrapLower2,2.0
158,compressor.charMap.effTable.extrapUpper1,2.0
159,compressor.charMap.effTable.extrapUpper2,2.0
160,compressor.charMap.effTable.interpMethod,1.0
161,compressor.charMap.effTable.tableOnFile,0.0
162,"compressor.charMap.effTable.table[1, 1]",0.0
163,"compressor.charMap.effTable.table[1, 2]",0.10000000149011612
164,"compressor.charMap.effTable.table[1, 3]",0.15000000596046448
165,"compressor.charMap.effTable.table[1, 4]",0.20000000298023224
166,"compressor.charMap.effTable.table[2, 1]",40000.0
167,"compressor.charMap.effTable.table[2, 2]",0.75
168,"compressor.charMap.effTable.table[2, 3]",0.8500000238418579
169,"compressor.charMap.effTable.table[2, 4]",0.800000011920929
170,"compressor.charMap.effTable.table[3, 1]",50000.0
171,"compressor.charMap.effTable.table[3, 2]",0.7699999809265137
172,"compressor.charMap.effTable.table[3, 3]",0.8600000143051147
173,"compressor.charMap.effTable.table[3, 4]",0.8199999928474426
174,"compressor.charMap.effTable.table[4, 1]",60000.0
175,"compressor.charMap.effTable.table[4, 2]",0.7699999809265137
176,"compressor.charMap.effTable.table[4, 3]",0.8399999737739563
177,"compressor.charMap.effTable.table[4, 4]",0.7799999713897705
